23.76,54.959,183.001,147.479,166.297,145.628,155.691,153.785,196.361,349.663,581.963
23.914,56.149,182.79,147.082,165.949,145.279,155.239,153.542,196.261,348.472,583.455
24.005,52.549,182.67,146.785,165.42,145.279,155.239,153.368,196.092,348.411,582.633
24.043,52.614,182.998,146.785,165.42,144.834,154.824,152.875,195.142,346.191,578.162
24.088,52.292,182.998,146.154,164.726,144.268,154.078,152.224,194.321,345.056,569.954
24.212,56.218,180.397,144.514,162.914,142.802,152.392,151.11,193.359,342.195,566.209
24.259,55.268,180.12,144.271,162.692,142.802,152.392,150.811,192.302,342.44,569.99
24.311,48.096,179.638,144.271,162.692,142.569,152.066,150.583,191.98,341.193,563.831
24.361,47.242,179.638,144.081,162.43,142.395,151.885,150.401,191.852,340.404,568.787
24.513,36.601,177.776,142.712,160.803,140.943,150.31,149.464,190.371,337.269,561.392
24.563,25.092,178.808,142.375,160.391,140.943,150.31,148.977,189.939,337.025,562.525
24.618,12.454,178.442,142.375,160.391,140.641,150.03,148.734,189.426,336.524,557.271
24.661,6.796,178.442,142.126,160.242,140.542,149.705,148.61,189.689,335.635,558.755
24.816,-25.425,177.048,142.039,160.049,140.351,149.552,148.615,189.362,334.786,566.079
24.868,-52.837,177.83,141.947,159.947,140.351,149.552,148.476,189.582,335.484,553.521
24.914,-60.563,177.288,141.947,159.947,140.228,149.456,148.408,189.278,333.23,552.558
24.965,-22.497,177.288,141.892,159.822,140.2,149.432,148.349,189.126,334.224,557.184
25.119,-7.589,177.69,141.736,159.611,140.039,149.16,148.28,189.278,334.501,556.791
25.196,-3.922,177.014,141.72,159.516,140.039,149.16,148.131,188.656,334.139,554.483
25.213,21.315,177.834,141.72,159.516,140.007,149.188,148.126,188.797,335.005,556.04
25.26,40.181,177.834,141.579,159.367,139.957,149.075,148.052,188.632,334.207,556.562
25.415,46.268,176.632,141.428,159.135,139.713,148.795,147.871,188.286,333.858,555.608
25.461,48.112,176.636,141.15,158.772,139.713,148.795,147.78,188.848,333.763,558.079
25.513,49.153,176.842,141.15,158.772,139.473,148.52,147.435,188.091,332.08,559.767
25.559,50.585,176.842,140.758,158.24,138.971,147.9,146.874,186.887,330.654,553.408
25.713,50.034,173.103,138.372,155.239,136.349,145.143,145.073,185.157,325.273,545.43
25.759,47.556,172.71,137.759,154.615,136.349,145.143,144.196,184.5,324.973,540.437
25.811,47.811,172.104,137.759,154.615,135.863,144.56,143.859,184.053,322.034,535.444
25.863,49.218,172.104,137.455,154.352,135.752,144.313,143.684,183.728,322.655,541.141
